Polymer system Notes,Polymer family,Polymer,SMILES descriptor 1,SMILES descriptor 2,Comonomer percentage,Average functional group per monomer,Anion,Li:monomer,Li:functional group,salt wt%,Tg,Tg polymer without salt,Tm,Tm start,Tm end,% crystallinity,crystalline?,Conductivity at 0C,Conductivity at 15C,Conductivity at 20C,Conductivity at 21C,Conductivity at 25C,Conductivity at 27C,Conductivity at 30C,Conductivity at 35C,Conductivity at 40C,Conductivity at 45C,Conductivity at 50C,Conductivity at 55C,Conductivity at 60C,Conductivity at 65C,Conductivity at 70C,Conductivity at 75C,Conductivity at 80C,Conductivity at 85C,Conductivity at 90C,Conductivity at 100C,Conductivity at 110C,Conductivity at 125C,Transference number,T for transference,Transference notes,storage modulus,T for storage mod,youngs modulus (Mpa),viscosity (mPa s),VFT prefactor (S/cm*T^(1/2)),VFT activation energy (K),VFT T0 (degC),VFT Notes (above temp),VFT prefactor with set T0,VFT activation energy with fixed T0 (K),Fixed T0 (degC),Arrhenius Ea (eV) low T,Arrhenius Ea (eV) high T,Arrhenius Ea (eV) low T me,Arrhenius prefactor low T me (S/cm),Arrhenius Ea (eV),Arrhenius prefactor (S/cm),Arrhenius notes,Li diffusion coefficient cm^2/s,temperature for D_Li,X-ray structural data (aggregate? Distance?),PDI,Polymer Mn (kDa),Polymer Mw (kDa),chain architecture,Solvent used,drying temp,drying time (h),drying vacuum,Notes,DOI,Reference,Comonomer1 apol,Comonomer1 bpol,Comonomer1 nHBAcc,Comonomer1 nHBDon,Comonomer1 nRot,Comonomer1 RotRatio,Comonomer1 Vabc,Comonomer1 MW,Comonomer1 AMW,Comonomer1 nAcid,Comonomer1 nBase,Comonomer1 nAtom,Comonomer1 nHeavyAtom,Comonomer1 nSpiro,Comonomer1 nBridgehead,Comonomer1 nHetero,Comonomer1 nH,Comonomer1 nB,Comonomer1 nC,Comonomer1 nN,Comonomer1 nO,Comonomer1 nS,Comonomer1 nP,Comonomer1 nF,Comonomer1 nCl,Comonomer1 nBr,Comonomer1 nI,Comonomer1 nX,Comonomer1 ETA_alpha,Comonomer1 AETA_alpha,Comonomer1 ETA_shape_p,Comonomer1 ETA_shape_y,Comonomer1 ETA_shape_x,Comonomer1 ETA_beta,Comonomer1 AETA_beta,Comonomer1 ETA_beta_s,Comonomer1 AETA_beta_s,Comonomer1 ETA_beta_ns,Comonomer1 AETA_beta_ns,Comonomer1 ETA_beta_ns_d,Comonomer1 AETA_beta_ns_d,Comonomer1 ETA_eta,Comonomer1 AETA_eta,Comonomer1 ETA_eta_L,Comonomer1 AETA_eta_L,Comonomer1 ETA_eta_R,Comonomer1 AETA_eta_R,Comonomer1 ETA_eta_RL,Comonomer1 AETA_eta_RL,Comonomer1 ETA_eta_F,Comonomer1 AETA_eta_F,Comonomer1 ETA_eta_FL,Comonomer1 AETA_eta_FL,Comonomer1 ETA_eta_B,Comonomer1 AETA_eta_B,Comonomer1 ETA_eta_BR,Comonomer1 AETA_eta_BR,Comonomer1 ETA_dAlpha_A,Comonomer1 ETA_dAlpha_B,Comonomer1 ETA_epsilon_1,Comonomer1 ETA_epsilon_2,Comonomer1 ETA_epsilon_3,Comonomer1 ETA_epsilon_4,Comonomer1 ETA_epsilon_5,Comonomer1 ETA_dEpsilon_A,Comonomer1 ETA_dEpsilon_B,Comonomer1 ETA_dEpsilon_C,Comonomer1 ETA_dEpsilon_D,Comonomer1 ETA_dBeta,Comonomer1 AETA_dBeta,Comonomer1 ETA_psi_1,Comonomer1 ETA_dPsi_A,Comonomer1 ETA_dPsi_B,Comonomer1 Kier1,Comonomer1 Kier2,Comonomer2 apol,Comonomer2 bpol,Comonomer2 nHBAcc,Comonomer2 nHBDon,Comonomer2 nRot,Comonomer2 RotRatio,Comonomer2 Vabc,Comonomer2 MW,Comonomer2 AMW,Comonomer2 nAcid,Comonomer2 nBase,Comonomer2 nAtom,Comonomer2 nHeavyAtom,Comonomer2 nSpiro,Comonomer2 nBridgehead,Comonomer2 nHetero,Comonomer2 nH,Comonomer2 nB,Comonomer2 nC,Comonomer2 nN,Comonomer2 nO,Comonomer2 nS,Comonomer2 nP,Comonomer2 nF,Comonomer2 nCl,Comonomer2 nBr,Comonomer2 nI,Comonomer2 nX,Comonomer2 ETA_alpha,Comonomer2 AETA_alpha,Comonomer2 ETA_shape_p,Comonomer2 ETA_shape_y,Comonomer2 ETA_shape_x,Comonomer2 ETA_beta,Comonomer2 AETA_beta,Comonomer2 ETA_beta_s,Comonomer2 AETA_beta_s,Comonomer2 ETA_beta_ns,Comonomer2 AETA_beta_ns,Comonomer2 ETA_beta_ns_d,Comonomer2 AETA_beta_ns_d,Comonomer2 ETA_eta,Comonomer2 AETA_eta,Comonomer2 ETA_eta_L,Comonomer2 AETA_eta_L,Comonomer2 ETA_eta_R,Comonomer2 AETA_eta_R,Comonomer2 ETA_eta_RL,Comonomer2 AETA_eta_RL,Comonomer2 ETA_eta_F,Comonomer2 AETA_eta_F,Comonomer2 ETA_eta_FL,Comonomer2 AETA_eta_FL,Comonomer2 ETA_eta_B,Comonomer2 AETA_eta_B,Comonomer2 ETA_eta_BR,Comonomer2 AETA_eta_BR,Comonomer2 ETA_dAlpha_A,Comonomer2 ETA_dAlpha_B,Comonomer2 ETA_epsilon_1,Comonomer2 ETA_epsilon_2,Comonomer2 ETA_epsilon_3,Comonomer2 ETA_epsilon_4,Comonomer2 ETA_epsilon_5,Comonomer2 ETA_dEpsilon_A,Comonomer2 ETA_dEpsilon_B,Comonomer2 ETA_dEpsilon_C,Comonomer2 ETA_dEpsilon_D,Comonomer2 ETA_dBeta,Comonomer2 AETA_dBeta,Comonomer2 ETA_psi_1,Comonomer2 ETA_dPsi_A,Comonomer2 ETA_dPsi_B,Comonomer2 Kier1,Comonomer2 Kier2,Anion Smiles,anion apol,anion bpol,anion nHBAcc,anion nHBDon,anion nRot,anion RotRatio,anion Vabc,anion MW,anion AMW,anion nAcid,anion nBase,anion nAtom,anion nHeavyAtom,anion nSpiro,anion nBridgehead,anion nHetero,anion nH,anion nB,anion nC,anion nN,anion nO,anion nS,anion nP,anion nF,anion nCl,anion nBr,anion nI,anion nX,anion ETA_alpha,anion AETA_alpha,anion ETA_shape_p,anion ETA_shape_y,anion ETA_shape_x,anion ETA_beta,anion AETA_beta,anion ETA_beta_s,anion AETA_beta_s,anion ETA_beta_ns,anion AETA_beta_ns,anion ETA_beta_ns_d,anion AETA_beta_ns_d,anion ETA_eta,anion AETA_eta,anion ETA_eta_L,anion AETA_eta_L,anion ETA_eta_R,anion AETA_eta_R,anion ETA_eta_RL,anion AETA_eta_RL,anion ETA_eta_F,anion AETA_eta_F,anion ETA_eta_FL,anion AETA_eta_FL,anion ETA_eta_B,anion AETA_eta_B,anion ETA_eta_BR,anion AETA_eta_BR,anion ETA_dAlpha_A,anion ETA_dAlpha_B,anion ETA_epsilon_1,anion ETA_epsilon_2,anion ETA_epsilon_3,anion ETA_epsilon_4,anion ETA_epsilon_5,anion ETA_dEpsilon_A,anion ETA_dEpsilon_B,anion ETA_dEpsilon_C,anion ETA_dEpsilon_D,anion ETA_dBeta,anion AETA_dBeta,anion ETA_psi_1,anion ETA_dPsi_A,anion ETA_dPsi_B,anion Kier1,anion Kier2,solvent BP,approxTg,approxMW(kDa),Index
,"carbonate, ether",polyethylene carbonate,COC(=O)OC,COC,95.2,,TFSI,0.074817422,0.074817422,20,-3,9,,,,0,no,,,,,,,3.98E-08,,1.74E-07,,,,1.91E-06,,,,1.17E-05,,,6.31E-05,,,,,,,,,,28121,3911,-130,all temps,6,1340,-53,,,,,1.019,4060000000,entire range,,,,5.9,37,218.3,linear,acetonitrile,60,24,yes,,https://doi.org/10.1038/pj.2012.97,"Tominaga Y, Nanthana V, Tohyama D. Ionic conduction in poly(ethylene carbonate)-based rubbery electrolytes including lithium salts. Polym J 2012;44:1155-1158.",11.416758,10.359242,3,0,0,0,84.17863653,90.03169405,7.502641171,0,0,12,6,0,0,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,0.416666667,0.533333333,0.2,0,5.25,0.875,3.75,0.625,1.5,0.25,0,0,2.478088318,0.41301472,1.254611219,0.20910187,5.73058865,0.955098108,2.808060412,0.468010069,3.252500332,0.542083389,1.553449193,0.258908199,0.10615315,0.017692192,0.10615315,0.017692192,0,0.083333333,0.691666667,1.083333333,0.42,0.691666667,1.083333333,0.271666667,0,-0.271666667,0,-2.25,-0.375,0.384615385,0.329384615,0,6,3.2,8.142758,7.755242,1,0,0,0,51.93865635,46.04186481,5.115762757,0,0,9,3,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,1.333333333,0.444444444,0.75,0,0,1.5,0.5,1.5,0.5,0,0,0,0,1.103133692,0.367711231,0.769800359,0.25660012,1.914213562,0.638071187,1.414213562,0.471404521,0.81107987,0.270359957,0.644413203,0.214804401,0,0,0,0,0,0.055555556,0.518518519,0.955555556,0.409090909,0.518518519,0.955555556,0.109427609,0,-0.109427609,0,-1.5,-0.5,0.465116279,0.248883721,0,3,2,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,16.79,21.13,4,0,2,0.142857143,161.411271,279.9178424,18.66118949,1,0,15,15,0,0,13,0,0,2,1,4,2,0,6,0,0,0,6,6.114285714,0.407619048,0.498442368,0,0.436137072,15.5,1.033333333,9.5,0.633333333,6,0.4,0,0,10.39189168,0.692792779,3.002691864,0.200179458,27.65992063,1.843994709,6.207106781,0.413807119,17.26802895,1.15120193,3.204414918,0.213627661,1.207106781,0.080473785,1.207106781,0.080473785,0,0.092380952,1.412380952,1.412380952,0.427659574,1.412380952,1.412380952,0.984721378,0,-0.984721378,0,-3.5,-0.233333333,0.288604181,0.425395819,0,15,3.7856,82,-3,37,0
,"carbonate, ether",polyethylene carbonate,COC(=O)OC,COC,95.2,,TFSI,0.199513124,0.199513124,40,-20,9,,,,0,no,,,,,,,2.14E-07,,7.41E-07,,,,6.46E-06,,,,3.09E-05,,,9.12E-05,,,0.57,80,"Bruce-vincent method, taken from DOI: 10.1149/2.0211502jes",,,,,43.1,1842.5,-83.1,all temps,12.9,1512,-70,,,,,0.852,37700000,entire range,,,,5.9,37,218.3,linear,acetonitrile,60,24,yes,,https://doi.org/10.1038/pj.2012.97,"Tominaga Y, Nanthana V, Tohyama D. Ionic conduction in poly(ethylene carbonate)-based rubbery electrolytes including lithium salts. Polym J 2012;44:1155-1158.",11.416758,10.359242,3,0,0,0,84.17863653,90.03169405,7.502641171,0,0,12,6,0,0,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,0.416666667,0.533333333,0.2,0,5.25,0.875,3.75,0.625,1.5,0.25,0,0,2.478088318,0.41301472,1.254611219,0.20910187,5.73058865,0.955098108,2.808060412,0.468010069,3.252500332,0.542083389,1.553449193,0.258908199,0.10615315,0.017692192,0.10615315,0.017692192,0,0.083333333,0.691666667,1.083333333,0.42,0.691666667,1.083333333,0.271666667,0,-0.271666667,0,-2.25,-0.375,0.384615385,0.329384615,0,6,3.2,8.142758,7.755242,1,0,0,0,51.93865635,46.04186481,5.115762757,0,0,9,3,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,1.333333333,0.444444444,0.75,0,0,1.5,0.5,1.5,0.5,0,0,0,0,1.103133692,0.367711231,0.769800359,0.25660012,1.914213562,0.638071187,1.414213562,0.471404521,0.81107987,0.270359957,0.644413203,0.214804401,0,0,0,0,0,0.055555556,0.518518519,0.955555556,0.409090909,0.518518519,0.955555556,0.109427609,0,-0.109427609,0,-1.5,-0.5,0.465116279,0.248883721,0,3,2,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,16.79,21.13,4,0,2,0.142857143,161.411271,279.9178424,18.66118949,1,0,15,15,0,0,13,0,0,2,1,4,2,0,6,0,0,0,6,6.114285714,0.407619048,0.498442368,0,0.436137072,15.5,1.033333333,9.5,0.633333333,6,0.4,0,0,10.39189168,0.692792779,3.002691864,0.200179458,27.65992063,1.843994709,6.207106781,0.413807119,17.26802895,1.15120193,3.204414918,0.213627661,1.207106781,0.080473785,1.207106781,0.080473785,0,0.092380952,1.412380952,1.412380952,0.427659574,1.412380952,1.412380952,0.984721378,0,-0.984721378,0,-3.5,-0.233333333,0.288604181,0.425395819,0,15,3.7856,82,-20,37,1
,"carbonate, ether",polyethylene carbonate,COC(=O)OC,COC,95.2,,TFSI,0.44890453,0.44890453,60,-33,9,,,,0,no,,,,,,,9.77E-07,,2.69E-06,,,,1.55E-05,,,,6.46E-05,,,0.000169824,,,0.59,80,"Bruce-vincent method, taken from DOI: 10.1149/2.0211502jes",,,,,60.3,1944.9,-99,all temps,17.6,1571,-83,,,,,0.726,1307000,entire range,,,,5.9,37,218.3,linear,acetonitrile,60,24,yes,,https://doi.org/10.1038/pj.2012.97,"Tominaga Y, Nanthana V, Tohyama D. Ionic conduction in poly(ethylene carbonate)-based rubbery electrolytes including lithium salts. Polym J 2012;44:1155-1158.",11.416758,10.359242,3,0,0,0,84.17863653,90.03169405,7.502641171,0,0,12,6,0,0,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,0.416666667,0.533333333,0.2,0,5.25,0.875,3.75,0.625,1.5,0.25,0,0,2.478088318,0.41301472,1.254611219,0.20910187,5.73058865,0.955098108,2.808060412,0.468010069,3.252500332,0.542083389,1.553449193,0.258908199,0.10615315,0.017692192,0.10615315,0.017692192,0,0.083333333,0.691666667,1.083333333,0.42,0.691666667,1.083333333,0.271666667,0,-0.271666667,0,-2.25,-0.375,0.384615385,0.329384615,0,6,3.2,8.142758,7.755242,1,0,0,0,51.93865635,46.04186481,5.115762757,0,0,9,3,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,1.333333333,0.444444444,0.75,0,0,1.5,0.5,1.5,0.5,0,0,0,0,1.103133692,0.367711231,0.769800359,0.25660012,1.914213562,0.638071187,1.414213562,0.471404521,0.81107987,0.270359957,0.644413203,0.214804401,0,0,0,0,0,0.055555556,0.518518519,0.955555556,0.409090909,0.518518519,0.955555556,0.109427609,0,-0.109427609,0,-1.5,-0.5,0.465116279,0.248883721,0,3,2,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,16.79,21.13,4,0,2,0.142857143,161.411271,279.9178424,18.66118949,1,0,15,15,0,0,13,0,0,2,1,4,2,0,6,0,0,0,6,6.114285714,0.407619048,0.498442368,0,0.436137072,15.5,1.033333333,9.5,0.633333333,6,0.4,0,0,10.39189168,0.692792779,3.002691864,0.200179458,27.65992063,1.843994709,6.207106781,0.413807119,17.26802895,1.15120193,3.204414918,0.213627661,1.207106781,0.080473785,1.207106781,0.080473785,0,0.092380952,1.412380952,1.412380952,0.427659574,1.412380952,1.412380952,0.984721378,0,-0.984721378,0,-3.5,-0.233333333,0.288604181,0.425395819,0,15,3.7856,82,-33,37,2
,"carbonate, ether",polyethylene carbonate,COC(=O)OC,COC,95.2,,TFSI,1.197078746,1.197078746,80,-62,9,,,,0,no,,,,,,,4.90E-06,,1.17E-05,,,,5.62E-05,,,,0.000239883,,,0.00025704,,,0.63,80,"Bruce-vincent method, taken from DOI: 10.1149/2.0211502jes",,,,,0.3773,557.3,-35.7,"all temps, highest temp a little low",50.6,1876,-112,,,,,0.5896,37693,entire range,,,,5.9,37,218.3,linear,acetonitrile,60,24,yes,,https://doi.org/10.1038/pj.2012.97,"Tominaga Y, Nanthana V, Tohyama D. Ionic conduction in poly(ethylene carbonate)-based rubbery electrolytes including lithium salts. Polym J 2012;44:1155-1158.",11.416758,10.359242,3,0,0,0,84.17863653,90.03169405,7.502641171,0,0,12,6,0,0,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,0.416666667,0.533333333,0.2,0,5.25,0.875,3.75,0.625,1.5,0.25,0,0,2.478088318,0.41301472,1.254611219,0.20910187,5.73058865,0.955098108,2.808060412,0.468010069,3.252500332,0.542083389,1.553449193,0.258908199,0.10615315,0.017692192,0.10615315,0.017692192,0,0.083333333,0.691666667,1.083333333,0.42,0.691666667,1.083333333,0.271666667,0,-0.271666667,0,-2.25,-0.375,0.384615385,0.329384615,0,6,3.2,8.142758,7.755242,1,0,0,0,51.93865635,46.04186481,5.115762757,0,0,9,3,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,1.333333333,0.444444444,0.75,0,0,1.5,0.5,1.5,0.5,0,0,0,0,1.103133692,0.367711231,0.769800359,0.25660012,1.914213562,0.638071187,1.414213562,0.471404521,0.81107987,0.270359957,0.644413203,0.214804401,0,0,0,0,0,0.055555556,0.518518519,0.955555556,0.409090909,0.518518519,0.955555556,0.109427609,0,-0.109427609,0,-1.5,-0.5,0.465116279,0.248883721,0,3,2,C(F)(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)F,16.79,21.13,4,0,2,0.142857143,161.411271,279.9178424,18.66118949,1,0,15,15,0,0,13,0,0,2,1,4,2,0,6,0,0,0,6,6.114285714,0.407619048,0.498442368,0,0.436137072,15.5,1.033333333,9.5,0.633333333,6,0.4,0,0,10.39189168,0.692792779,3.002691864,0.200179458,27.65992063,1.843994709,6.207106781,0.413807119,17.26802895,1.15120193,3.204414918,0.213627661,1.207106781,0.080473785,1.207106781,0.080473785,0,0.092380952,1.412380952,1.412380952,0.427659574,1.412380952,1.412380952,0.984721378,0,-0.984721378,0,-3.5,-0.233333333,0.288604181,0.425395819,0,15,3.7856,82,-62,37,3
,"carbonate, ether",polyethylene carbonate,COC(=O)OC,COC,95.2,,N(SO2C2F5)2,0.055470421,0.055470421,20,-14,9,,,,0,no,,,,,,,,,,,,,2.75E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,37,218.3,linear,acetonitrile,60,24,yes,,https://doi.org/10.1038/pj.2012.97,"Tominaga Y, Nanthana V, Tohyama D. Ionic conduction in poly(ethylene carbonate)-based rubbery electrolytes including lithium salts. Polym J 2012;44:1155-1158.",11.416758,10.359242,3,0,0,0,84.17863653,90.03169405,7.502641171,0,0,12,6,0,0,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,0.416666667,0.533333333,0.2,0,5.25,0.875,3.75,0.625,1.5,0.25,0,0,2.478088318,0.41301472,1.254611219,0.20910187,5.73058865,0.955098108,2.808060412,0.468010069,3.252500332,0.542083389,1.553449193,0.258908199,0.10615315,0.017692192,0.10615315,0.017692192,0,0.083333333,0.691666667,1.083333333,0.42,0.691666667,1.083333333,0.271666667,0,-0.271666667,0,-2.25,-0.375,0.384615385,0.329384615,0,6,3.2,8.142758,7.755242,1,0,0,0,51.93865635,46.04186481,5.115762757,0,0,9,3,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,1.333333333,0.444444444,0.75,0,0,1.5,0.5,1.5,0.5,0,0,0,0,1.103133692,0.367711231,0.769800359,0.25660012,1.914213562,0.638071187,1.414213562,0.471404521,0.81107987,0.270359957,0.644413203,0.214804401,0,0,0,0,0,0.055555556,0.518518519,0.955555556,0.409090909,0.518518519,0.955555556,0.109427609,0,-0.109427609,0,-1.5,-0.5,0.465116279,0.248883721,0,3,2,C(F)(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,22.358,25.582,4,0,4,0.2,220.2734773,379.9114553,18.09102168,1,0,21,21,0,0,17,0,0,4,1,4,2,0,10,0,0,0,10,8.257142857,0.393197279,0.507497116,0,0.444059977,19.5,0.928571429,13.5,0.642857143,6,0.285714286,0,0,18.84637114,0.897446245,4.504384041,0.214494478,46.85273568,2.231082652,8.707106781,0.414624132,28.00636454,1.333636407,4.20272274,0.200129654,1.707106781,0.081290799,1.707106781,0.081290799,0,0.106802721,1.421088435,1.421088435,0.429230769,1.421088435,1.421088435,0.991857666,0,-0.991857666,0,-7.5,-0.357142857,0.27668741,0.43731259,0,21,5.273922571,82,-14,37,4
,"carbonate, ether",polyethylene carbonate,COC(=O)OC,COC,95.2,,N(SO2C2F5)2,0.147921123,0.147921123,40,-20,9,,,,0,no,,,,,,,,,,,,,4.68E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,37,218.3,linear,acetonitrile,60,24,yes,,https://doi.org/10.1038/pj.2012.97,"Tominaga Y, Nanthana V, Tohyama D. Ionic conduction in poly(ethylene carbonate)-based rubbery electrolytes including lithium salts. Polym J 2012;44:1155-1158.",11.416758,10.359242,3,0,0,0,84.17863653,90.03169405,7.502641171,0,0,12,6,0,0,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,0.416666667,0.533333333,0.2,0,5.25,0.875,3.75,0.625,1.5,0.25,0,0,2.478088318,0.41301472,1.254611219,0.20910187,5.73058865,0.955098108,2.808060412,0.468010069,3.252500332,0.542083389,1.553449193,0.258908199,0.10615315,0.017692192,0.10615315,0.017692192,0,0.083333333,0.691666667,1.083333333,0.42,0.691666667,1.083333333,0.271666667,0,-0.271666667,0,-2.25,-0.375,0.384615385,0.329384615,0,6,3.2,8.142758,7.755242,1,0,0,0,51.93865635,46.04186481,5.115762757,0,0,9,3,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,1.333333333,0.444444444,0.75,0,0,1.5,0.5,1.5,0.5,0,0,0,0,1.103133692,0.367711231,0.769800359,0.25660012,1.914213562,0.638071187,1.414213562,0.471404521,0.81107987,0.270359957,0.644413203,0.214804401,0,0,0,0,0,0.055555556,0.518518519,0.955555556,0.409090909,0.518518519,0.955555556,0.109427609,0,-0.109427609,0,-1.5,-0.5,0.465116279,0.248883721,0,3,2,C(F)(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,22.358,25.582,4,0,4,0.2,220.2734773,379.9114553,18.09102168,1,0,21,21,0,0,17,0,0,4,1,4,2,0,10,0,0,0,10,8.257142857,0.393197279,0.507497116,0,0.444059977,19.5,0.928571429,13.5,0.642857143,6,0.285714286,0,0,18.84637114,0.897446245,4.504384041,0.214494478,46.85273568,2.231082652,8.707106781,0.414624132,28.00636454,1.333636407,4.20272274,0.200129654,1.707106781,0.081290799,1.707106781,0.081290799,0,0.106802721,1.421088435,1.421088435,0.429230769,1.421088435,1.421088435,0.991857666,0,-0.991857666,0,-7.5,-0.357142857,0.27668741,0.43731259,0,21,5.273922571,82,-20,37,5
,"carbonate, ether",polyethylene carbonate,COC(=O)OC,COC,95.2,,N(SO2C2F5)2,0.332822526,0.332822526,60,-33,9,,,,0,no,,,,,,,,,,,,,5.89E-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,37,218.3,linear,acetonitrile,60,24,yes,,https://doi.org/10.1038/pj.2012.97,"Tominaga Y, Nanthana V, Tohyama D. Ionic conduction in poly(ethylene carbonate)-based rubbery electrolytes including lithium salts. Polym J 2012;44:1155-1158.",11.416758,10.359242,3,0,0,0,84.17863653,90.03169405,7.502641171,0,0,12,6,0,0,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,0.416666667,0.533333333,0.2,0,5.25,0.875,3.75,0.625,1.5,0.25,0,0,2.478088318,0.41301472,1.254611219,0.20910187,5.73058865,0.955098108,2.808060412,0.468010069,3.252500332,0.542083389,1.553449193,0.258908199,0.10615315,0.017692192,0.10615315,0.017692192,0,0.083333333,0.691666667,1.083333333,0.42,0.691666667,1.083333333,0.271666667,0,-0.271666667,0,-2.25,-0.375,0.384615385,0.329384615,0,6,3.2,8.142758,7.755242,1,0,0,0,51.93865635,46.04186481,5.115762757,0,0,9,3,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,1.333333333,0.444444444,0.75,0,0,1.5,0.5,1.5,0.5,0,0,0,0,1.103133692,0.367711231,0.769800359,0.25660012,1.914213562,0.638071187,1.414213562,0.471404521,0.81107987,0.270359957,0.644413203,0.214804401,0,0,0,0,0,0.055555556,0.518518519,0.955555556,0.409090909,0.518518519,0.955555556,0.109427609,0,-0.109427609,0,-1.5,-0.5,0.465116279,0.248883721,0,3,2,C(F)(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,22.358,25.582,4,0,4,0.2,220.2734773,379.9114553,18.09102168,1,0,21,21,0,0,17,0,0,4,1,4,2,0,10,0,0,0,10,8.257142857,0.393197279,0.507497116,0,0.444059977,19.5,0.928571429,13.5,0.642857143,6,0.285714286,0,0,18.84637114,0.897446245,4.504384041,0.214494478,46.85273568,2.231082652,8.707106781,0.414624132,28.00636454,1.333636407,4.20272274,0.200129654,1.707106781,0.081290799,1.707106781,0.081290799,0,0.106802721,1.421088435,1.421088435,0.429230769,1.421088435,1.421088435,0.991857666,0,-0.991857666,0,-7.5,-0.357142857,0.27668741,0.43731259,0,21,5.273922571,82,-33,37,6
,"carbonate, ether",polyethylene carbonate,COC(=O)OC,COC,95.2,,N(SO2C2F5)2,0.887526737,0.887526737,80,-39,9,,,,0,no,,,,,,,,,,,,,1.32E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,37,218.3,linear,acetonitrile,60,24,yes,,https://doi.org/10.1038/pj.2012.97,"Tominaga Y, Nanthana V, Tohyama D. Ionic conduction in poly(ethylene carbonate)-based rubbery electrolytes including lithium salts. Polym J 2012;44:1155-1158.",11.416758,10.359242,3,0,0,0,84.17863653,90.03169405,7.502641171,0,0,12,6,0,0,3,6,0,3,0,3,0,0,0,0,0,0,0,2.5,0.416666667,0.533333333,0.2,0,5.25,0.875,3.75,0.625,1.5,0.25,0,0,2.478088318,0.41301472,1.254611219,0.20910187,5.73058865,0.955098108,2.808060412,0.468010069,3.252500332,0.542083389,1.553449193,0.258908199,0.10615315,0.017692192,0.10615315,0.017692192,0,0.083333333,0.691666667,1.083333333,0.42,0.691666667,1.083333333,0.271666667,0,-0.271666667,0,-2.25,-0.375,0.384615385,0.329384615,0,6,3.2,8.142758,7.755242,1,0,0,0,51.93865635,46.04186481,5.115762757,0,0,9,3,0,0,1,6,0,2,0,1,0,0,0,0,0,0,0,1.333333333,0.444444444,0.75,0,0,1.5,0.5,1.5,0.5,0,0,0,0,1.103133692,0.367711231,0.769800359,0.25660012,1.914213562,0.638071187,1.414213562,0.471404521,0.81107987,0.270359957,0.644413203,0.214804401,0,0,0,0,0,0.055555556,0.518518519,0.955555556,0.409090909,0.518518519,0.955555556,0.109427609,0,-0.109427609,0,-1.5,-0.5,0.465116279,0.248883721,0,3,2,C(F)(F)(F)C(F)(F)S(=O)(=O)[N-]S(=O)(=O)C(F)(F)C(F)(F)F,22.358,25.582,4,0,4,0.2,220.2734773,379.9114553,18.09102168,1,0,21,21,0,0,17,0,0,4,1,4,2,0,10,0,0,0,10,8.257142857,0.393197279,0.507497116,0,0.444059977,19.5,0.928571429,13.5,0.642857143,6,0.285714286,0,0,18.84637114,0.897446245,4.504384041,0.214494478,46.85273568,2.231082652,8.707106781,0.414624132,28.00636454,1.333636407,4.20272274,0.200129654,1.707106781,0.081290799,1.707106781,0.081290799,0,0.106802721,1.421088435,1.421088435,0.429230769,1.421088435,1.421088435,0.991857666,0,-0.991857666,0,-7.5,-0.357142857,0.27668741,0.43731259,0,21,5.273922571,82,-39,37,7
